id,account_number,type,currency,balance,status,opened_date
122b21ce-755b-4faa-824c-c3205d657a97,SHRP45447577375700,checking,USD,22635.29,active,2025-05-02
c5403f1c-3b01-4e70-a73a-bb09c5fb3b5e,TTAG95882070890462,checking,USD,34515.45,active,2024-02-03
7527b645-de32-46d3-9132-2558ceedb6e0,IKLS35649048175778,brokerage,USD,300431.27,active,2023-12-09
7b51828c-d1fb-4c5c-85b3-21ee35647a8d,SBTX08906607354005,savings,USD,449276.72,frozen,2024-11-05
c55cf631-b655-49e4-b44f-3177524f1af8,UKNA12162417518644,checking,EUR,64011.41,closed,2024-01-17
ca23a35c-be48-42a0-9271-41535383282a,JTST22831983489242,brokerage,USD,183291.26,closed,2025-09-08
2bfb58b4-572b-438e-b2d3-dfc4e3345f08,HQBO22723913009975,brokerage,EUR,249754.91,active,2024-04-12
b4f9e321-12f3-422f-a28b-86d6ca1d9219,WRGR99663688277339,checking,USD,496254.27,active,2024-09-01
cc1372e7-b6ff-49cb-a901-52e580442689,GCHF79453599567546,checking,USD,149600.54,active,2025-11-03
07acf9a1-6d96-4788-bf8f-98265d5dd42b,AUMU49982085640988,checking,GBP,122736.06,active,2021-10-24
b54d5072-6d71-4468-873f-c9b0cc2a4d7f,OLYN63975282700243,brokerage,USD,124247.0,active,2022-11-26
ccc36fca-e0cc-4c64-9daf-cb9cd291bb46,AOLL70990787015797,savings,EUR,297688.46,frozen,2022-09-04
bba3c7dd-81c6-4462-b27b-116dae4ec3af,CSFJ52590544655028,brokerage,EUR,18352.7,active,2021-03-12
e8ba837f-311a-485c-89d1-1b0d878509dd,TTGZ25602230166627,brokerage,USD,383794.99,active,2025-09-05
77396182-ffe9-4626-922a-130e7ee329f6,JAGX69178858308924,savings,USD,354124.9,active,2021-07-08
e0453d98-71eb-48e5-9ddc-19b3710de49f,PYOR07532228386178,checking,EUR,54376.02,active,2023-10-16
b281fb33-f88d-4051-bb6b-7af855f3fdf6,FZFO45508965347422,brokerage,EUR,423576.37,frozen,2025-08-31
68f1c6f8-0c6c-4dba-8186-279d7110dff9,DHMJ11486420713840,brokerage,GBP,142786.24,active,2021-06-08
4436bb7e-debc-4b7d-9348-1f17a4c5596f,UBRT82613348750342,savings,USD,362035.97,active,2023-03-20
4bae44a5-e679-4f8e-b28a-0bc4f9a7d0ce,CDWG64816315195349,checking,GBP,34307.29,closed,2021-05-10
e623ba76-c820-4042-a227-0d6c0de9db75,DLMK51581962708153,savings,USD,382356.28,active,2025-11-17
0a20126e-f898-4321-923a-57970f37ec84,IUIM72046479278855,savings,USD,377322.45,active,2025-07-21
a1795ee0-c3b0-4b18-b2cb-4d81e11aefad,IQIR82188810565515,brokerage,USD,422500.47,frozen,2023-03-31
dcd0cbe4-32e5-4f4a-a9f8-276a772907b1,ATGI54815187167305,savings,USD,224424.8,active,2022-07-18
c1e56412-0948-4542-997b-89903dd2496e,RBIP29640477441840,brokerage,EUR,189505.74,active,2021-07-07
e64dd87d-4ca6-466c-9ad3-11e2b02164ce,CCEX92286114523216,brokerage,USD,6147.14,frozen,2022-07-26
fb4a49a7-76f3-4c2e-adeb-fa211b34f886,OPTJ01842291595012,checking,USD,230285.57,active,2025-01-09
ba2b6ad8-175b-4916-af7a-f28d415c0a09,TEUQ67789826454072,checking,USD,447869.46,closed,2025-09-05
029d8fd4-002c-46aa-bdf1-7f948a2eb6ea,UPEV78255650896747,savings,EUR,410250.76,active,2024-07-16
92d906a1-9546-4cb6-af01-6f7c9562554b,DSIP75869526571789,brokerage,USD,375728.46,active,2022-04-07
44634eb8-6c05-4226-a2a5-cdeb594a4649,GIHQ93200356441874,savings,USD,71075.14,active,2023-06-01
4c3dbb0e-5e46-4804-8047-65c37f6ee82f,GZOI68049255490864,savings,USD,314679.55,active,2025-07-22
f9f1145b-7a7e-413b-b9cf-080f2aa5fab7,ILQJ77785560085542,brokerage,USD,63865.17,active,2024-02-04
1cfc4fc6-1ad8-4c48-861f-dbb0f88a600b,WEVT08406514373821,savings,USD,167662.54,closed,2024-01-16
dae1e6a6-d8c9-48a6-ad32-bf537877d5ec,XMVN34419605020548,savings,USD,143980.86,frozen,2024-02-11
ad662bf7-a8e1-473e-8ac9-35e0a79aad41,QCAJ15927551032852,checking,USD,68359.96,closed,2023-04-04
e9ce3d28-cf40-4270-8d7b-ea6913d66532,VAOK41538299945769,checking,USD,378529.89,frozen,2023-09-21
934515f7-bc27-439b-af81-ddf3a5bd9534,UOIA90395779149421,savings,USD,175787.07,active,2023-06-05
51afb660-516a-4c78-92c5-a23a165a67cb,PMVI77406265335642,brokerage,USD,293429.74,active,2023-01-02
2e1a0666-7fbb-4b57-988a-9ea355b655f9,ARNY16295003142593,savings,GBP,350410.44,closed,2023-09-20
0a27c6cc-b43a-441b-afbb-f240a2370dbf,UBGL60167563295177,brokerage,USD,97418.78,active,2023-03-18
43fc064f-d920-4e70-a0de-99bd8ce4f504,VORD27055997259369,savings,USD,57866.69,frozen,2022-12-23
827ae310-b53e-41de-a222-ceaa2e8a0706,RQLM98123676596237,brokerage,EUR,37941.22,active,2024-10-09
dcf44828-1e31-4c1e-b546-296807151424,OLYN87095935134670,checking,USD,60929.78,active,2023-06-23
33bcd41d-482f-436a-b42d-2cc7b01460e5,ZURI77970799139021,checking,GBP,49241.12,active,2021-06-13
6a1763ab-7691-419b-b080-ed23c20b1a6b,RWJQ81671661265064,savings,USD,127204.38,closed,2026-01-19
b69669d6-9302-428c-bb12-9332f213277d,ERSM13641412635967,savings,USD,109500.31,active,2023-12-24
6174a093-6cb1-4595-8056-28b09974e77f,UHBN70141116349023,checking,USD,428484.97,frozen,2024-02-26
4e6d7302-7bbb-4ae8-b751-bec44161f3e8,WQMJ19447405042973,checking,USD,109554.63,active,2025-04-06
9aab9da5-56f1-470b-9380-c51ac60b9b7e,VVHB40255537609002,brokerage,USD,83042.17,frozen,2021-10-23
fe0ca115-79b2-404d-b303-039ed1b8001e,SXHS36212058260446,brokerage,GBP,439548.89,frozen,2026-02-15
f4613d99-e5f9-4cc3-a6cf-182211e1953d,WOEU85418645053118,checking,USD,193008.06,active,2025-11-17
78373f69-8584-4863-bbc6-202a65b0f0f2,TIIF33707352359438,brokerage,USD,217593.74,active,2023-07-11
708bab90-5f12-4fb1-bc6e-23b90177a13f,BPOL96287268644304,checking,USD,217925.77,frozen,2021-12-08
36e5f7a2-07c2-47b1-bf57-b63c87450e95,XJAB47153122273856,brokerage,GBP,175926.64,frozen,2024-10-17
7102334b-83ae-4bec-9ac6-70497b40d41e,PPLB12393035819211,savings,USD,234468.09,active,2022-07-06
eea6d0f2-012b-405a-b28f-c6abeac00fe1,PBLN09769482370286,brokerage,USD,163865.62,active,2021-03-31
26816ff2-2c77-48ea-91ba-bc2d676e3fe0,TFWE07568414026980,savings,EUR,439052.48,frozen,2024-07-05
f3cf7497-a614-4ed1-941e-5dc231e00c7f,ANPN05812180739581,savings,EUR,433467.02,active,2024-03-31
74ec913e-f46c-4e41-ae75-2612d241b689,YGNV54467898076507,checking,USD,304515.73,frozen,2022-10-22
778c5198-6665-4ca4-88cb-efd569cb0157,VBQS16166361582070,savings,GBP,391964.9,active,2022-09-30
efee2b0a-2b38-4d2b-b9d8-718a07c6c17a,LDOK72649068240326,checking,USD,49015.52,active,2021-07-21
ea0eb078-6af3-46ea-b0dc-541c6da1fbbf,GULD17825979541880,savings,GBP,32210.0,closed,2023-01-16
475eee34-caa2-4cb1-a132-fd5bfe32add8,DWPM31291324021400,savings,USD,348545.95,active,2021-07-29
46c6495e-f1e4-4e17-9e2c-a983bf0b312a,XNPI66639162154967,checking,EUR,383900.8,closed,2026-03-01
bfa9c22d-429b-4a74-90ee-4e28424a254a,CYLD62762666080813,savings,GBP,407730.25,active,2026-02-16
d2f7cd36-39d0-4553-8e48-56ea492f71df,CXPF06297799482116,savings,USD,493962.68,active,2025-10-09
1a9a2c2e-e350-4d8b-a3f0-1a986e2d78af,NLRL25847233435053,checking,GBP,286729.98,active,2022-10-21
0761d2a4-4ded-4217-ad5f-b00ed785daf5,VFDO21968426209141,savings,USD,36170.21,active,2022-12-31
25598568-bac5-4786-92f6-713c45d5db81,YJLJ21013106465412,checking,USD,404930.48,frozen,2023-11-30
51b452c7-299c-4052-ba7d-a1576191784f,TRSC97804630832430,savings,EUR,426556.31,active,2021-11-21
df3745e9-54e5-43c5-82b9-9e55e3cc1467,YAGR68560242434147,savings,EUR,394202.11,active,2023-03-01
cb98e8f5-c902-4770-b948-7a3544510d81,QJMV77766258336017,checking,USD,482360.17,frozen,2024-11-12
65b3fdac-3a0c-4be7-973d-86d944ff1d1f,MOBK98368862353017,checking,USD,82291.92,closed,2022-04-28
34d0a8d1-f711-4ccf-b3c3-a40029120c56,UXLE53309861485179,brokerage,GBP,17842.07,frozen,2025-11-13
d508ca8b-6833-4ada-906a-737b96a5b437,TEXZ97742332271218,savings,USD,52793.43,active,2025-06-02
cee698a5-49cf-4fed-a660-9f9e34b6ffb2,UIWZ72998384358604,checking,GBP,368558.12,closed,2025-06-29
c4844d47-d745-465f-9e4d-1e0a57972162,IJRN58971350551017,brokerage,GBP,58484.09,frozen,2023-09-10
da30b83b-6511-4967-b05c-7a45e025cf72,IFMQ34764412262672,checking,USD,302948.36,active,2022-08-17
41dcaa00-fa6d-428a-a51a-66f1ff0635f8,VVAK50804910068494,checking,USD,452466.37,active,2024-06-27
182029b5-78eb-4e7c-9803-d8ed4314b032,CFVA98820512906535,brokerage,EUR,385876.07,frozen,2023-09-30
dc85b36f-c1b9-4d4c-ba5c-eb7f393a4f50,EJZB46664387491209,brokerage,USD,200114.15,closed,2023-12-23
ad25fad6-65e9-4cdf-b873-dd286c4568f2,PULT13525597725816,checking,USD,59998.39,active,2025-04-25
fe72bd67-085f-4ce2-ad9e-f386210bf108,AQKS26615931856758,savings,USD,130928.07,frozen,2022-01-08
29d4d2d7-b6ab-49f5-9597-8655c0f52f80,NLJG15894048481567,savings,USD,375365.59,frozen,2024-06-15
069265e8-fcf2-4e18-8635-a8aae0f8edce,QHAT62568368564154,savings,USD,270014.63,active,2022-12-22
2aab494b-d4f3-444f-b525-9d5d91d23671,ZGEJ23771932776282,brokerage,EUR,28020.85,frozen,2023-09-11
2ab5616c-8324-4f98-86b2-2c03d019e7f2,VQGB79474548717037,checking,EUR,436366.18,active,2024-09-14
0178ab65-ee88-4f8f-86c8-0f1424c89657,ILUA24795403568757,brokerage,USD,24923.73,closed,2023-01-26
100e04f6-02ab-465c-beec-d10d7f08440d,CCCV41516817258527,brokerage,USD,50568.19,active,2026-01-21
dcfd0c84-e3b7-4890-b11e-6101dacd458a,BISC04182281991083,checking,USD,17003.19,closed,2024-04-19
1a19e986-d80e-4e5e-ae5a-db0136b01643,CZOY74275539651363,checking,USD,56485.25,active,2025-09-10
1e47f3eb-5ce3-4d15-95ee-9ce22f51d2ec,ULFX58691305592375,checking,USD,430174.92,active,2022-02-27
42f59630-5001-49e5-80ef-80dc4e30cde3,PJAG52666311140048,checking,USD,438619.12,active,2024-07-07
6735a382-2505-40ae-8390-21a8582afde6,SJTG59411938295213,brokerage,USD,418566.12,closed,2025-04-02
7b1aadac-4426-4531-bba5-566b21cb43b4,BWOZ72027147227477,savings,USD,266232.33,active,2025-05-20
cec04f42-eada-4d53-b359-1af01e22ed3f,HZNP26497169660376,brokerage,USD,99124.29,active,2025-06-25
e4ca4def-5ef7-4a86-b176-2f02aeb9d269,NWFA97841699536213,savings,USD,304862.19,active,2024-12-27
a3a9f6d2-0039-4411-969f-81e27d532289,FQWX52317369456905,brokerage,EUR,359682.3,active,2025-02-16
5135f859-c3a3-437f-b5a9-f0614167b3dc,HZDD49778428064451,savings,USD,372361.27,closed,2023-07-13
db97a509-1095-4cff-8878-8460b27604fe,OORT01288493530285,savings,GBP,99473.64,active,2022-05-15
bcff2032-231e-4188-8e28-0452a1c4973a,CGHG43301126381866,savings,EUR,396057.18,active,2023-08-11
0fe03e80-247c-4136-a69a-1066504fc912,WGRD30531954404091,savings,GBP,60131.74,active,2023-04-24
e33fbfbf-5ae1-4b90-8431-96868483b068,VWIK24355813927784,savings,USD,475935.03,closed,2024-08-03
7ff15ea6-ecfd-4cd6-98e1-0da04745d2fd,LOLL18037333617492,savings,EUR,108523.58,active,2025-07-26
355d2426-50e7-4f1b-918d-46b909569b2e,LGXQ80767551893237,brokerage,GBP,263606.85,active,2024-10-03
dd8b9abe-d0a4-42c1-977b-cc9a0baddc92,GMRI15691371392572,brokerage,EUR,401629.59,closed,2021-12-08
55dffe67-4d0a-4735-a7a7-56a55ced2326,ZTGG89431268730474,checking,GBP,223369.97,closed,2025-03-04
455a54cd-3c3d-4c18-a24d-3bb88db38c1e,MVZE76427808651538,brokerage,GBP,481181.4,closed,2022-12-23
6c1824bb-fa7d-42dd-af7e-d6b562a38fc7,ACVX95851739225419,savings,GBP,421234.97,frozen,2023-04-23
5306fce6-e66c-4da7-9de5-4d67a012eec5,KIKG42759460139879,checking,USD,251036.95,frozen,2025-07-07
9c34da76-58f7-4235-ab5d-533616d8f2e0,RUIC69259891414789,savings,EUR,341698.49,active,2025-02-09
5e72f846-9373-4be8-a733-0503d1d7aff4,METD89869815491787,savings,USD,70505.99,active,2025-12-19
a3b327d1-118e-4fed-9527-b2a2a725e359,YKUT69750415981249,checking,USD,490649.47,active,2023-04-22
4ab5f3e2-4793-41a6-aa78-4adb93695189,XWUL49068984376427,checking,EUR,234324.84,closed,2021-04-02
9fec6f2c-8d1b-4f37-936d-4c4fb7e99101,ZCBC27795747247708,checking,USD,374683.05,active,2026-01-30
c60223c7-b31d-4037-b35e-c9a25b362570,TEXG59946016072450,brokerage,USD,2556.82,active,2025-07-13
6fc36e0d-b9b0-434c-a4f8-e468952d30be,XXDY13071921313905,savings,EUR,265073.06,active,2025-02-21
9589d7bb-1593-46fa-b0a6-e079b44c5c27,LXPM24560070030318,savings,USD,432984.97,active,2025-02-12
899c66fc-c2ec-41cb-b4c6-fe0059d2c32c,IXLC34803597263986,checking,USD,129911.84,closed,2024-11-21
c6250d54-5383-4175-8d09-e87cf7715211,XQVY32229653928613,savings,EUR,280732.97,active,2021-11-11
61ef0cbf-2ffc-4fe6-90b3-130698025a8d,FDZI97823114994094,savings,EUR,262833.68,active,2022-03-29
0df84cbb-8284-48da-a9e2-5d538a40dceb,PKAN27907796661234,savings,EUR,212987.39,closed,2025-01-01
955d7d38-a8b5-40b1-b5ec-c58d27512adb,ECTB57308002938922,checking,EUR,281966.45,frozen,2023-06-14
88133e5f-aea4-48f5-8195-bcbdfd8ade93,HWXW58792433691540,checking,GBP,364728.29,active,2025-08-10
7c91e9b7-87dc-40b0-bbf3-fa51346b9eb0,DGDI15206830025617,checking,EUR,76573.27,active,2022-07-30
30cef256-1057-432a-8323-fd54caf85776,SNVD53196429712468,brokerage,EUR,365011.49,active,2024-11-08
9d5a7a62-4a75-4f79-8f3f-c312e4cf20ce,GRPN14000023980784,brokerage,EUR,240649.58,active,2021-05-01
b9ac374c-c0e9-47a3-96bf-3af7929e1abb,TSQE11636073348926,savings,USD,382705.04,active,2021-12-02
aad6dcf0-0921-401e-b1aa-488db988f2b8,APYI90562778950478,brokerage,EUR,498761.89,active,2024-01-02
a5e8cf86-8c7b-4e7d-acdc-56af1a607a44,VRLT35247395522967,brokerage,EUR,195374.9,active,2022-12-13
194a4ebb-6954-4fbd-8cea-714b2c1a863b,UQQT76521978581127,brokerage,USD,350601.05,active,2025-07-23
dbde0462-c7f9-452e-8e82-b6c8cb7aba61,OTIO08605072531167,checking,USD,263120.09,frozen,2023-12-29
e2b69a9a-f234-47fc-8720-6cbce1f5175b,JYQU93257110832187,brokerage,USD,301385.07,active,2024-11-27
f75094e8-664b-48e0-a350-f72090b8b2d4,CXMO27220804986920,checking,USD,317460.58,active,2026-01-03
deccb6d1-3d81-494f-a602-d4e90f5299ba,XFUS88194949297457,checking,USD,462078.31,active,2023-04-03
023aa1cc-6e59-4cb9-b4fd-2e2412daac65,HGTL79376238129250,brokerage,USD,116927.59,active,2022-08-06
09e80744-1e8b-404e-9798-f6e9ef998a08,DNQB59074518067636,savings,GBP,80390.96,active,2025-06-17
37af6c35-bd70-4026-8bed-9cd6677582a3,CPZW52663961424349,brokerage,USD,48749.79,active,2021-03-23
ea79058b-e293-468c-be36-adc586674789,XPRE75099803950502,brokerage,EUR,317035.15,frozen,2025-05-22
e364afe9-9153-4d19-9a43-cd869a518dec,OJPC02794656171273,checking,USD,74460.29,active,2023-08-05
18526286-c8b9-4c83-a22e-85f79e5e575b,RITG73062335362040,checking,USD,150988.03,active,2021-12-15
08df9ba7-6baa-4474-a691-85fe262004e1,CRUO29012538424827,brokerage,USD,95641.85,frozen,2022-04-07
9b36d63b-8bd2-4922-806f-a025fd110518,TNDK88669524392100,checking,USD,77379.66,active,2023-05-28
e838d763-c588-4e6d-a7a6-10c53c52c9f1,KWVK35188448060245,checking,EUR,105591.33,frozen,2021-10-18
49451401-b72d-456b-8180-51a8da6534cd,DOAQ34105735757369,checking,USD,220155.82,active,2021-09-25
81f7ce0b-3467-49b6-ac41-901561c8264d,QOSY83704176329319,savings,USD,316435.73,frozen,2022-10-19
d9091cec-d079-4f1a-89dc-6d16f046db29,FEXJ74168468201327,savings,USD,70026.79,active,2025-04-29
7a4e0948-2fe7-4a60-80b4-4e4c6a80840f,YEHZ95633236110572,brokerage,USD,480340.45,frozen,2025-04-02
a98bb4a1-b0ea-4fad-917e-640b81ea2045,FTAC50118990973372,checking,USD,31521.14,active,2026-01-21
b1a7c968-f569-4d7c-bf77-29f716002669,YDPR39977353878095,checking,EUR,288848.98,active,2024-03-28
330fa611-449c-4f1f-a80f-30502745399e,ZBFD82984520741172,checking,GBP,67335.8,active,2026-01-02
e98f0cb8-ddf9-4d09-be7a-a577876f777a,CXIL15965689572485,brokerage,GBP,452660.74,active,2025-10-02
82f6c46b-3868-4ade-ad84-9ba3f4f56d44,AAKP16373858215597,checking,GBP,135778.03,closed,2021-07-20
6bccdaaf-3300-4cfa-9fb9-1eec36041dbe,WTAN58547131500582,brokerage,GBP,153013.35,active,2022-10-04
9343cbff-4a6f-4ced-b4ae-288e714c66cf,VQHF24296081790499,checking,EUR,174574.32,active,2021-05-30
cb89136c-e49a-42b5-90f5-f7e28b258936,VCDT61442403816566,brokerage,USD,123952.11,active,2024-08-27
cd822ffe-3375-40a6-a5d3-d75ec32d1d2c,WGSE52734055879871,checking,GBP,178482.01,frozen,2022-01-29
2dce2ba3-62c6-401d-a788-684264083f9b,EJFE51456044742353,brokerage,USD,437655.2,closed,2021-03-09
a5ad5cc3-3d2a-4117-a749-307f913b4a19,ATVV63538986082037,checking,EUR,153607.86,active,2024-10-18
8728ddd1-e506-4632-92ff-7a068d50addb,IBBO98600900656268,savings,GBP,94981.81,closed,2021-03-11
3391c7d7-7c63-49af-a4fb-bfa7b437b8c0,ARUI41390628790578,savings,EUR,499724.85,closed,2024-05-24
25159b18-ad98-447a-b079-8308413549f1,RIJI65334714588812,savings,GBP,167329.08,active,2025-03-10
de5e528c-5b52-4edd-907d-208b5a99a66b,CPZL91551345536329,savings,USD,192742.33,active,2022-02-27
06d40418-3ea3-4914-904c-7f46b37556ed,GJIL77859570766006,checking,EUR,258197.08,active,2023-08-25
80a90bce-9f99-4bd2-b0e1-c79acc41f8f8,HSBC70703068798263,checking,USD,485118.62,active,2024-10-27
9bc91fa1-137e-4607-abc4-41fb1f83ce80,ILJT44683909827644,brokerage,USD,263256.0,active,2022-11-06
def4a0ec-680f-4bbe-a5f0-b2226f6c1889,EYHK40593456429333,checking,USD,298771.51,frozen,2025-08-13
d6e45ef2-3c5f-47d8-9d09-58c8c68fd55c,ZGTD49385496741414,brokerage,GBP,81159.31,frozen,2025-02-26
e2197803-0847-4dc9-b332-321363891124,UJLQ63966590877340,brokerage,USD,253899.7,closed,2025-09-29
184e6524-2a50-44bf-a445-5ff239f923d5,GMPL52364193777168,brokerage,USD,228079.24,active,2024-02-19
faddbb32-8fa3-47bc-87ff-7557bd7c04ed,WLOY39256637738269,checking,USD,301549.6,active,2025-02-28
06a46135-b2a4-4139-aeb1-9f8ab1d51f0c,YRNC82096268655518,checking,USD,362811.81,closed,2021-04-12
d8ebeda3-c4d5-4f3a-bae5-7f5d7be04e06,YNVB70695803844228,checking,USD,89280.07,active,2022-12-16
ded44951-bd33-4ae3-9b2d-40fe14781937,ZLKO52435411424624,savings,EUR,9919.19,closed,2024-11-28
9b8d5a29-befe-448a-9b91-33bcf16398f9,MLET11781957447659,savings,GBP,404636.04,frozen,2024-05-21
0e889814-4821-487e-9920-0a3d16fa61d1,VFXC08086923095749,checking,GBP,147570.04,frozen,2023-12-21
14eb80f9-25aa-40fb-9a1c-e45573cde7f9,AZQT11737002464652,savings,USD,215342.64,active,2022-04-10
6fd997cd-a543-4f77-9f22-3b416519a085,MWHS56747238380758,brokerage,USD,207376.42,closed,2023-02-02
bef73fdd-142a-4378-a723-c0ad783b9267,JPQW05473861542897,brokerage,USD,362352.52,active,2025-05-17
2042989a-7f6e-4e65-8023-de15bdde7a95,KRIF16479367087582,brokerage,USD,114482.05,active,2021-08-22
cef30174-2650-4415-8ff5-bbac56090541,TKJD59559997680153,checking,EUR,66278.17,active,2025-05-10
9e996ae1-7cd2-4886-b829-92e398f721a4,XZHD16518176647827,checking,EUR,239521.29,active,2021-07-15
72c0d6a5-8b7f-4b78-9009-382ce80154b7,XTDN03880578826701,brokerage,USD,301019.86,active,2023-02-28
742e0462-11a3-4daf-92f8-cb3e8fad414a,FBVL34728213660584,brokerage,EUR,86465.18,frozen,2023-11-22
af9d0d73-d092-4dbc-8f3e-38dfc56f563b,SQBB33784471134923,checking,USD,41688.94,active,2024-12-05
074f79dc-44c4-42cb-98d5-dc965f9e060b,SDIP87485808259224,brokerage,USD,236397.08,active,2023-10-15
d7f0415f-5a9d-4ae9-82fc-fdca94a2728a,IWLL06965464290674,savings,EUR,336856.3,frozen,2024-02-25
da8d5099-98b6-41ba-9519-251266bd85f3,KUZO68581455968140,checking,USD,217541.45,frozen,2021-03-29
dba51804-2a66-4523-8675-4da1d59c96ca,SAQL53408002366639,checking,USD,463152.54,active,2022-10-14
2acd44f6-4548-4820-8265-1b6671d5df9a,KORO95974928076815,brokerage,GBP,343442.09,frozen,2022-02-12
3174fa12-c43c-4f2c-94e2-b6e2e23934c6,HMHB04348408628839,checking,USD,324902.92,active,2023-02-11
6777c2c3-2bb2-4322-aad9-214e401c06d8,DIQO31870547256504,brokerage,USD,458231.02,active,2025-01-15
916eeef8-3f6b-4c48-bd59-f4d42ee0c284,WHDQ16055874189335,checking,USD,308373.81,closed,2022-11-03
af6e7fe4-900a-43aa-91d5-149981df1f92,ETIN98358524665325,savings,USD,265963.17,active,2026-01-27
c524327b-d32f-489c-a2f0-ad46bffc2852,QCNG61283735934969,savings,USD,386048.55,active,2024-12-23
43b14a63-36ab-49c1-a8df-2f8f0bd891cf,YFNS27847527303997,checking,USD,393529.81,frozen,2024-07-21
8edbe2fe-5ed5-475e-b032-7304d2fbe28a,YXAM56667066057081,brokerage,EUR,419546.69,closed,2025-03-26
690a179c-4ed0-4cb5-b618-ab9bb22de31a,TQGW88499532197077,checking,USD,68719.56,active,2022-10-17
d5216ea8-a413-4092-b753-a92309d28e05,ZAXT25606835289119,savings,EUR,35082.4,closed,2023-04-09
2bdf24eb-cb60-4683-af0c-e4326d1a2975,TKRA71110866807661,savings,GBP,91752.24,closed,2024-12-29
5dbdac00-6ff9-4ecc-8577-1549bb0e0772,PKID17997506317314,savings,GBP,451116.71,active,2022-05-13
467b5896-ab18-4f49-90b3-9566e058c385,HXEY71754120378928,savings,USD,165428.9,active,2025-09-27
bff2ff93-9c70-46cc-be8e-25e812a8ab5f,JONJ74012924693542,checking,USD,96747.59,frozen,2025-07-04
c5457d98-5b1b-46c5-b379-788031afc20d,CSZR50393537170581,brokerage,USD,63221.25,active,2022-07-16
ebb6854d-899b-4335-85f6-ee8bb58b1878,CUZQ99678832974984,brokerage,EUR,482116.87,active,2024-08-05
0825ece0-c36f-43fb-bcad-a21989f1c8fc,WBKW10670147898249,checking,USD,484798.41,active,2023-09-22
e2400411-e0ab-4776-9ad1-f7cc131f196a,BJPK45634825799352,checking,GBP,390720.86,active,2024-06-21
19c80ae7-8bc5-412d-9b32-a50168e9da81,SGIA44420063442880,checking,USD,187654.87,frozen,2025-09-01
f53d2741-f334-4f5c-881a-38e2db5dde61,NWLQ04877079809078,savings,USD,145352.44,closed,2023-04-19
3eb84298-06a6-4e06-8972-11b68002d259,FQOQ71477097122396,savings,EUR,179725.78,frozen,2022-03-17
2ac8a837-9f41-447e-b4dd-726738eb3899,YNAD11082640395866,checking,USD,30176.42,active,2021-12-07
641166c3-9f38-462e-ad37-5c4d886ec974,QJQI66505373548201,checking,EUR,87398.09,closed,2025-10-23
49259f43-4b1f-4558-a87b-715f5e8ca4a3,LJPL32677597389251,checking,EUR,339626.69,frozen,2025-11-19
4898c3bf-e7ce-43a0-a254-68bc675bf53b,PEJG03927409795639,checking,GBP,226874.62,active,2024-03-10
8026af2e-b339-4336-8640-69d78d0341de,QRPS94602390272926,savings,GBP,449260.76,closed,2021-03-20
32d3e154-7a71-49e4-8377-76cd62857024,SZRZ97274897173178,brokerage,GBP,8960.85,closed,2025-06-05
a463648c-8889-46ed-a5bb-5e21b5c6950c,BTRE04714155555858,brokerage,EUR,478163.37,closed,2022-03-03
5dc40da7-ad5b-4170-ab74-90a7e9843f71,XRWV15417547912983,checking,USD,360723.17,active,2025-08-18
473a7ca3-7b9d-4a91-a187-17bcdd899cd0,OENJ71946613787321,checking,EUR,139278.41,closed,2023-07-31
0faece6e-4e48-4645-babf-f5edb71c11f6,MDFW38375346093989,brokerage,USD,412389.9,active,2024-08-30
8993304f-3f29-4a7f-9144-97af10fdcea7,YFJE66304759842288,brokerage,USD,344612.41,closed,2023-05-11
91d6833b-b83d-4a10-80a5-81350a788585,CSSX21471451122884,brokerage,EUR,479770.41,closed,2024-03-22
c76c3f2e-a161-4f23-88d5-848e5f1ac9a7,EWOI38166951713853,brokerage,USD,76377.09,frozen,2021-07-23
7d504f0c-42c1-43af-83d8-6bde5e29d4b7,FSXX73039943189455,savings,GBP,283833.57,active,2022-08-05
544069ad-8b28-4b50-a077-065454d53657,OZWJ65295576780259,savings,USD,476261.09,active,2023-07-24
cec34c33-c9f6-4854-80fc-0750f0802dd3,MLYV42803278223603,savings,USD,193218.93,frozen,2021-12-13
4fa2dfbc-5376-496a-b06f-611f055b9d09,OPKC98121923074085,savings,USD,498231.88,active,2023-02-01
642a67bc-7b73-43be-93ae-e0c7fbfdba04,FKEW36797226933138,brokerage,EUR,398145.16,active,2024-11-08
7482d8c2-91df-4674-a7c3-f69e7caf3e63,LLJX10125976994784,brokerage,EUR,14100.87,active,2025-04-17
b3de25f0-58d5-41cd-ad9c-f55cbb8e0efa,JZKU33950719791008,checking,USD,165820.14,active,2024-05-28
928b1349-1fc4-4f70-999c-53e599792a5c,KJEJ68426868175935,savings,USD,384722.05,closed,2025-03-09
2442aa13-b457-4352-b035-13add7a232ed,OKWM27018875086933,savings,GBP,414765.97,active,2022-08-04
50bc2363-545c-440a-b248-23a99f49b001,RPFM70031471051201,checking,USD,462703.56,closed,2022-05-02
6654c3e5-6cea-4e10-8f43-7760d376597d,RFJR30674734479756,brokerage,USD,435909.88,frozen,2023-08-30
ce71d144-2ad3-43e2-a59d-d114c6be81f8,LQNZ65891252606371,checking,GBP,58208.41,frozen,2024-08-16
ae9feca9-447c-465c-adfe-0b1fff64b311,SYOL70951586646835,brokerage,USD,24677.36,active,2023-11-11
